objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237665180061335686,222.83111969399,27.1343287833001,0.09608643958503611,0.020752040013309856,441.12340623207274,-21.84356014137834,0.00101930428987313
1237661385997418538,223.155249064898,49.7669510257842,0.09923542811961353,0.025429071537820553,456.5463495729746,-21.148325393118935,0.0005016033265486995
1237661416068350433,223.155081893089,49.7434593872769,0.516369885122617,0.043035807216392614,2944.7002961417393,-22.09357269010579,2.8796975440072035e-05
1237661385997418612,223.142548706506,49.7991478468243,0.11052719747625939,0.025839825742134764,512.3340910371865,-21.069254775348288,0.00037033554682285887
1237662501073191529,223.572326991955,46.7311453354477,0.5126331240753875,0.043875781706590906,2919.103326152079,-22.404663398906298,3.9027112831361215e-05
1237662303511314449,223.552122100429,46.7555706752467,0.4563877232114284,0.07010243749375694,2540.0034640712583,-22.303311724568214,4.695221357312109e-05
1237667735598530678,223.612182839467,18.3543536536152,0.08177846597209713,0.018637598309374104,371.7954224477038,-21.395881462134476,0.0009500457248579167
1237667735598530996,223.593136135211,18.3100289268867,0.3873317552940874,0.05037171483751315,2091.297813606372,-22.077924797068096,5.627793480095598e-05
1237667735598530679,223.613011440493,18.3586978398448,0.07223960945494996,0.02169247800006592,326.2647355744269,-20.694511957350727,0.0006466428978027284
1237667735598530757,223.667910325261,18.3327024755274,0.07922180594151018,0.02263104104880424,359.5376092156852,-21.186953001042827,0.0008380936458688014
