objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237669519055127286,6.14437347186072,8.33827026679033,0.5117481326534332,0.10757060119342432,2913.048423470627,-21.71139166972484,2.0694801257011595e-05
1237656496727261576,7.03175802578608,15.9444360424967,0.5463853941799762,0.05510981165725285,3152.0965822051967,-21.8050115803759,1.9266623026657373e-05
1237656496727261532,7.01277695891491,15.9397735360773,0.5017672747136874,0.04219685565786393,2844.9571620617667,-22.10180555695904,3.1086423554425474e-05
1237656496727261289,7.00723391759061,15.9303840463588,0.13131120063472224,0.01844372877780631,616.9692100595322,-21.80219415521563,0.000501592090986855
1237666308562092722,8.06857342910575,24.366675623907,0.5156984044779441,0.060879799215174286,2940.0969451241394,-22.303989584166764,3.506489413087017e-05
1237657189835015030,8.14940117440818,-1.01500945785269,0.6050632103807824,0.05721089077984116,3566.3873012602144,-22.24097389379091,2.2487053233618177e-05
1237657189835014780,8.17137874601457,-1.01313814353615,0.4873492723451518,0.05548890079319134,2747.2354324940993,-21.92286945585006,2.8271966919296154e-05
1237657189835014782,8.17163263419855,-1.00543047047698,0.43020406266130373,0.04509075045239655,2367.623073520335,-22.40833379854869,5.952623190986742e-05
1237657189835014333,8.14089533984304,-0.997285692216701,0.5349829578084847,0.05429708820844807,3072.9385884879143,-21.728203595663075,1.8887465149386707e-05
1237657189835014332,8.13867957759226,-0.999811819150197,0.5235021854801409,0.04399830210227152,2993.6950238203926,-21.968159157265987,2.482267333348946e-05
1237657189835015123,8.18032794543626,-0.99319116809337,0.7461396272544755,0.09481105787433154,4606.1364859431105,-21.435334562706558,6.4188942377559555e-06
1237657189835080100,8.18515771011403,-0.990812909643851,0.46278207527776427,0.04544559544366532,2582.5046995888847,-22.02486432256267,3.514499517264879e-05
1237649920037028133,9.20695891294577,15.0202896726076,0.3397296730669767,0.02958192520094484,1793.537054499163,-22.767282468171942,0.00014437509400081272
1237679319094329441,11.5313602222875,10.1486919179276,0.20943421605220902,0.02477454977162655,1031.9325811541557,-22.33352762313638,0.00029248823380274196
1237649919501271390,11.8336375307445,14.6499792034966,0.5711189675439172,0.04976534793129503,3325.3307869482314,-22.253425265941235,2.6163774657574114e-05
1237653651839975718,11.8685683940821,14.750586048279,0.055866192277212096,0.018563019326938223,249.41608632295907,-19.581971701366182,0.0003971364597536003
1237653651839975987,11.8928734923966,14.7428090514306,0.5484211202774862,0.043809346963404154,3166.276229637333,-22.258860402685595,2.9003242914033804e-05
1237663784204436328,16.0221597186748,0.132022582597663,0.5742049798387904,0.04253518839233639,3347.0897506560323,-21.797520859592982,1.69696790296481e-05
1237663784204435848,16.0329838070304,0.168431610500844,0.8282495071114244,0.07468225739681524,5236.701390771378,-21.570038460491176,5.622115507098237e-06
1237663784204435853,16.0335287461542,0.120630310837134,0.9340337224046324,0.14625463531528782,6073.342428233546,-22.213250051393956,7.558654316475288e-06
1237663784204370684,16.0094885583028,0.153211888235685,0.5114155423877402,0.034982840520169076,2910.7736460528886,-22.0981861009722,2.9597673292039476e-05
