pair_id,matched_class,original_index,class,file,RA,Dec,match_sep_arcsec,match_ok,emax,inc,pa,sma_max,e_outer,sma_at_emax,pa_at_emax,paliya_catalog_index,x0,y0,paliya_SDSS_NAME,paliya_P-M-F,paliya_RA,paliya_DEC,paliya_Z,paliya_M_B,paliya_BR_H_ALPHA_EW,paliya_BR_H_ALPHA_EW_ERR,paliya_BR_H_ALPHA_FLUX,paliya_BR_H_ALPHA_FLUX_ERR,paliya_BR_H_ALPHA_FWHM,paliya_BR_H_ALPHA_FWHM_ERR,paliya_BR_H_ALPHA_LUM,paliya_BR_H_ALPHA_LUM_ERR,paliya_BR_H_ALPHA_SNR,paliya_BR_H_BETA_EW,paliya_BR_H_BETA_EW_ERR,paliya_BR_H_BETA_FLUX,paliya_BR_H_BETA_FLUX_ERR,paliya_BR_H_BETA_FWHM,paliya_BR_H_BETA_FWHM_ERR,paliya_BR_H_BETA_LUM,paliya_BR_H_BETA_LUM_ERR,paliya_BR_H_BETA_SNR,paliya_NA_H_ALPHA_EW,paliya_NA_H_ALPHA_EW_ERR,paliya_NA_H_ALPHA_FLUX,paliya_NA_H_ALPHA_FLUX_ERR,paliya_NA_H_ALPHA_FWHM,paliya_NA_H_ALPHA_FWHM_ERR,paliya_NA_H_ALPHA_LUM,paliya_NA_H_ALPHA_LUM_ERR,paliya_NA_H_ALPHA_SNR,paliya_NA_H_BETA_EW,paliya_NA_H_BETA_EW_ERR,paliya_NA_H_BETA_FLUX,paliya_NA_H_BETA_FLUX_ERR,paliya_NA_H_BETA_FWHM,paliya_NA_H_BETA_FWHM_ERR,paliya_NA_H_BETA_LUM,paliya_NA_H_BETA_LUM_ERR,paliya_NA_H_BETA_SNR,paliya_NA_OIII_4960_EW,paliya_NA_OIII_4960_EW_ERR,paliya_NA_OIII_4960_FLUX,paliya_NA_OIII_4960_FLUX_ERR,paliya_NA_OIII_4960_FWHM,paliya_NA_OIII_4960_FWHM_ERR,paliya_NA_OIII_4960_LUM,paliya_NA_OIII_4960_LUM_ERR,paliya_NA_OIII_4960_SNR,paliya_NA_OIII_5007_EW,paliya_NA_OIII_5007_EW_ERR,paliya_NA_OIII_5007_FLUX,paliya_NA_OIII_5007_FLUX_ERR,paliya_NA_OIII_5007_FWHM,paliya_NA_OIII_5007_FWHM_ERR,paliya_NA_OIII_5007_LUM,paliya_NA_OIII_5007_LUM_ERR,paliya_NA_OIII_5007_SNR,paliya_NA_NII_6549_EW,paliya_NA_NII_6549_EW_ERR,paliya_NA_NII_6549_FLUX,paliya_NA_NII_6549_FLUX_ERR,paliya_NA_NII_6549_FWHM,paliya_NA_NII_6549_FWHM_ERR,paliya_NA_NII_6549_LUM,paliya_NA_NII_6549_LUM_ERR,paliya_NA_NII_6549_SNR,paliya_NA_NII_6585_EW,paliya_NA_NII_6585_EW_ERR,paliya_NA_NII_6585_FLUX,paliya_NA_NII_6585_FLUX_ERR,paliya_NA_NII_6585_FWHM,paliya_NA_NII_6585_FWHM_ERR,paliya_NA_NII_6585_LUM,paliya_NA_NII_6585_LUM_ERR,paliya_NA_NII_6585_SNR,paliya_NA_SII_6718_EW,paliya_NA_SII_6718_EW_ERR,paliya_NA_SII_6718_FLUX,paliya_NA_SII_6718_FLUX_ERR,paliya_NA_SII_6718_FWHM,paliya_NA_SII_6718_FWHM_ERR,paliya_NA_SII_6718_LUM,paliya_NA_SII_6718_LUM_ERR,paliya_NA_SII_6718_SNR,paliya_NA_SII_6732_EW,paliya_NA_SII_6732_EW_ERR,paliya_NA_SII_6732_FLUX,paliya_NA_SII_6732_FLUX_ERR,paliya_NA_SII_6732_FWHM,paliya_NA_SII_6732_FWHM_ERR,paliya_NA_SII_6732_LUM,paliya_NA_SII_6732_LUM_ERR,paliya_NA_SII_6732_SNR,paliya_L_CONT_AGN_5100,paliya_L_CONT_AGN_5100_ERR,paliya_R4570,paliya_M_BH,paliya_M_BH_ERR,paliya_L_BOL,paliya_L_BOL_ERR,paliya_R_EDD,paliya_R_EDD_ERR,paliya_RL,ps1_objID,ps1_raMean,ps1_decMean,ps1_gKronFlux,ps1_gKronFluxErr,ps1_rKronFlux,ps1_rKronFluxErr,ps1_rKronRad,ps1_iKronFlux,ps1_iKronFluxErr,ps1_zKronFlux,ps1_zKronFluxErr,ps1_yKronFlux,ps1_yKronFluxErr,ps1_ng,ps1_ni,ps1_nr,ps1_ny,ps1_nz,ps1_rpsfMajorFWHM,ps1_rpsfMinorFWHM,ps1_rFWHM_eff,ps1_match_sep_arcsec,ps1_n_candidates,ps1_query_ok,ps1_status,ps1_error,R_gal_arcsec,a_bar_arcsec_assumed,L_bar_arcsec_assumed,N_FWHM_ps1,ps1_resolved,ps1_resolved_status
58,barred,61,barred,z_0.10_masked/t216.6059+15.6105.r_ellipse.txt,216.6059,15.6105,0.1131803008713996,True,0.42,40.10339006873561,-28.99804333333334,50.54,0.22,17.72,-72.3,15862,241.25,241.7,142625.42+153637.9,spec-2746-54232-0633,216.6059,15.61053,0.05523665,-20.95942,126.4323,3.067239,-13.22027,0.009350182,1350.124,37.28456,41.66475,0.009350182,47.0693,46.68628,1.029639,-13.63629,0.007566567,1450.529,42.74805,41.24873,0.007566567,19.83557,32.12749,1.894815,-13.82692,0.02440099,405.9339,9.299953,41.0581,0.02440099,55.35997,6.90814,0.4286314,-14.49718,0.02532097,314.466,6.698094,40.38784,0.02532097,18.46235,15.23395,0.5796682,-14.11268,0.01635675,314.2854,6.657346,40.77234,0.01635675,43.8359,48.28284,1.840383,-13.63432,0.01635943,314.8589,6.481034,41.2507,0.01635943,129.3333,6.829331,0.2084186,-14.49721,0.01323634,409.7512,9.123451,40.38781,0.01323634,11.69219,19.29046,0.5784855,-14.028,0.01323625,403.7288,9.675353,40.85703,0.01323625,34.76843,5.752252,0.2245543,-14.56287,0.01619704,406.1787,9.686375,40.32215,0.01619704,9.905203,4.473535,0.2229831,-14.67156,0.02109385,403.0783,9.377975,40.21346,0.02109385,7.741908,42.83899,0.04233855,0.4830609,6.447092,0.03190994,43.8056,0.04233855,-0.7813704,0.05301695,-999.0,126732166059623186,216.6059156739058,15.610521337098463,0.0015661299694329,2.7063499601354124e-06,0.0026820199564099,2.824240027621272e-06,12.017600059509276,0.0037837100680917,3.2418799946754007e-06,0.004346549976617,8.069509931374341e-06,0.0053569399751722,1.862640056060627e-05,9,17,13,10,9,1.1131500005722046,1.1003700494766235,1.1067415783300727,0.0940939262300183,2,True,ok,,13.03932,4.563762,9.127524,8.247204386928546,True,resolved
59,barred,62,barred,z_0.10_masked/t219.3064+54.9719.r_ellipse.txt,219.3064,54.9719,0.2553452646385495,True,0.34,25.15065968796737,34.80070666666666,25.94,0.11,10.0,-49.14,16154,240.88,240.99,143713.54+545818.6,spec-1162-52668-0156,219.3065,54.97186,0.09336096,-20.10576,107.8191,1.708477,-13.78678,0.005282799,788.3909,19.19975,41.59249,0.005282799,68.79285,24.32773,1.139109,-14.4523,0.01685168,662.1395,56.43777,40.92698,0.01685168,18.48974,30.83788,1.340989,-14.34128,0.01784844,321.877,3.769628,41.038,0.01784844,67.90527,5.936487,0.8569282,-15.08898,0.06022662,271.9843,5.439844,40.2903,0.06022662,15.30185,5.98863,0.1597546,-15.04156,0.01124818,275.0469,4.927795,40.33772,0.01124818,16.47291,18.58631,0.4890792,-14.56318,0.01124632,268.2459,5.388711,40.8161,0.01124632,50.34505,6.128485,0.1044427,-15.0177,0.006897513,321.0456,3.708596,40.36158,0.006897513,14.48616,18.43564,0.314785,-14.54849,0.006897639,322.1176,3.614177,40.83079,0.006897639,41.90088,8.15211,0.2367628,-14.90896,0.01232088,321.2239,3.718727,40.47031,0.01232088,18.09888,5.938722,0.2205043,-15.04669,0.01563612,324.5484,3.369884,40.33258,0.01563612,12.85841,42.98918,0.03335012,1.144641,5.601971,0.07554036,43.95579,0.03335012,0.2139421,0.08257468,-999.0,173962193064476913,219.30647829598723,54.97183647913863,0.0002889139868784,1.4464500281974324e-06,0.00047327298671,1.6784199488029117e-06,6.312870025634766,0.0007048689876683,1.844950020313263e-06,0.0007647720049135,3.335939936732757e-06,0.0008778130286373,7.669350452488288e-06,12,22,13,14,20,1.1256599426269531,1.082360029220581,1.1037976845392214,0.2801189367923489,2,True,ok,,6.692520000000001,2.342382,4.684764,4.244223434800597,True,resolved
60,barred,63,barred,z_0.10_masked/t219.4634+6.8326.r_ellipse.txt,219.4634,6.8326,0.031161822593052,True,0.34,24.94876832776459,-64.6048,31.38,0.1,9.09,-66.14,16177,241.07,241.66,143751.21+064957.3,spec-1828-53504-0569,219.4634,6.832607,0.08554875,-20.20527,156.69,3.437186,-13.70117,0.003707607,1094.32,12.49199,41.5945,0.003707607,74.61684,52.74237,3.340693,-14.13387,0.01482466,1258.371,49.85736,41.1618,0.01482466,15.26346,4.851059,0.5136511,-15.25264,0.0406523,203.9308,6.214022,40.04303,0.0406523,16.48984,1.267478,0.4770868,-15.81662,0.1551368,183.8881,14.74718,39.47905,0.1551368,3.256205,2.351923,0.3987686,-15.44577,0.07112649,183.4722,15.36426,39.8499,0.07112649,7.229496,7.434058,1.260733,-14.96883,0.07133682,186.2549,14.17203,40.32684,0.07133682,20.37889,1.923604,0.07100052,-15.59937,0.01601484,203.556,5.963705,39.6963,0.01601484,7.444873,5.642206,0.2082099,-15.13001,0.01600957,209.228,7.121611,40.16566,0.01600957,20.40137,1.935497,0.1419886,-15.60703,0.03134797,206.4493,6.442626,39.68864,0.03134797,6.904985,1.542189,0.1358986,-15.69789,0.03816873,207.2222,7.147056,39.59779,0.03816873,5.52747,42.55515,0.210585,0.3167931,6.254122,0.1008186,43.52176,0.210585,-0.8722408,0.2334747,-999.0,116192194634139569,219.4633922068651,6.832597917219915,0.0002792850136756,1.4079499806030071e-06,0.0004787810030393,1.896110006782692e-06,8.5726900100708,0.0006344519788399,2.02754995370924e-06,0.0007367780199274,3.859850039589219e-06,0.0008156319963745,7.760750122542959e-06,16,17,15,14,18,1.1229900121688845,1.1057900190353394,1.114356831061185,0.0288475109729661,1,True,ok,,8.09604,2.833614,5.667228,5.085649266046302,True,resolved
61,barred,64,barred,z_0.10_masked/t222.7889+29.4406.r_ellipse.txt,222.7889,29.4406,0.1795038743332233,True,0.48,32.63873235254398,-22.92825,41.77,0.13,17.72,3.96,16578,240.95,240.0,145109.32+292626.3,spec-2141-53764-0593,222.7889,29.44065,0.07547154,-21.07041,64.19434,1.124777,-13.84336,0.006218686,1660.805,27.78272,41.33333,0.006218686,32.6979,16.12131,0.7031701,-14.5038,0.01788019,1861.83,100.8039,40.67289,0.01788019,7.06385,4.031004,0.2701795,-15.09147,0.02752815,261.6189,8.855607,40.08522,0.02752815,16.62878,1.528502,0.1579712,-15.5819,0.04421373,259.8256,9.441338,39.59479,0.04421373,6.142884,2.330592,0.1389765,-15.32908,0.02591792,261.2243,9.58157,39.84761,0.02591792,10.6837,7.414384,0.4517759,-14.85073,0.02591916,255.3406,9.289538,40.32597,0.02591916,32.36985,1.169578,0.05282636,-15.5725,0.01978647,255.5633,9.698516,39.60419,0.01978647,5.65276,3.411921,0.1539944,-15.10318,0.01978376,251.2028,9.065208,40.07352,0.01978376,16.7792,1.276824,0.09675362,-15.54579,0.03226849,249.9523,8.869492,39.6309,0.03226849,5.956999,0.788363,0.1014656,-15.74498,0.05545785,255.0714,9.381836,39.43171,0.05545785,3.706478,42.38676,0.06517821,0.5923113,6.422178,0.05542421,43.35337,0.06517821,-1.208686,0.08555725,-999.0,143322227888669340,222.78884399629575,29.440645512118987,0.0007441000198014,2.1116200059623225e-06,0.0013545899419113,2.935519887614646e-06,12.209500312805176,0.0018755500204861,4.002929927082732e-06,0.0021440400741994,6.692840088362573e-06,0.00273123010993,1.8819799151970074e-05,13,9,12,8,17,1.178380012512207,1.1154899597167969,1.146503847655262,0.2401507983630611,1,True,ok,,10.776660000000001,3.771831,7.543662,6.579709274790219,True,resolved
62,barred,65,barred,z_0.10_masked/t226.2804+43.8347.r_ellipse.txt,226.2804,43.8347,0.1026407995888231,True,0.48,49.812245838097375,19.8112315,45.95,0.32,17.72,-7.9,16967,241.46,242.27,150507.30+435004.8,spec-1677-53148-0266,226.2804,43.83467,0.09348072,-20.66005,198.462,4.200122,-13.40325,0.004524643,1266.183,16.4971,41.97727,0.004524643,69.798,49.25814,1.343392,-13.97558,0.009106745,1482.724,50.81322,41.40494,0.009106745,17.15506,14.09123,1.089096,-14.58464,0.02849123,318.524,7.196438,40.79587,0.02849123,26.10534,4.659061,0.3987776,-15.03895,0.03729542,271.8472,11.73311,40.34157,0.03729542,11.74303,5.019959,0.4760786,-14.9619,0.0410972,269.4094,11.48112,40.41861,0.0410972,13.92178,15.77518,1.495675,-14.48352,0.04110117,266.5044,12.32831,40.897,0.04110117,41.7392,5.264955,0.1531098,-14.96269,0.01288331,320.0011,7.216588,40.41783,0.01288331,10.86427,15.57078,0.4602356,-14.49347,0.01288139,316.7889,7.62827,40.88705,0.01288139,32.61162,4.865525,0.217752,-14.99726,0.0187682,316.9749,7.698003,40.38325,0.0187682,9.988323,3.656982,0.206048,-15.11737,0.02376404,316.894,7.633339,40.26315,0.02376404,7.575332,43.00002,0.04784639,0.1722219,6.647417,0.03673738,43.96663,0.04784639,-0.8206655,0.0603234,-999.0,160602262804582266,226.2804480085262,43.834660906937195,0.0004953530151396,2.232060069218278e-06,0.0009231209987774,2.780659997370094e-06,10.058899879455566,0.0013105500256642,3.0533899462170666e-06,0.001548449974507,6.2630101638205815e-06,0.0017452000174671,1.187799989565974e-05,8,18,12,13,13,1.015910029411316,0.996810019016266,1.0063147100864167,0.1880131099192227,1,True,ok,,11.8551,4.149285,8.29857,8.24649576998369,True,resolved
63,barred,66,barred,z_0.10_masked/t226.7036+34.2186.r_ellipse.txt,226.7036,34.2186,0.151243324666729,True,0.27,36.30523047488666,-24.46559016666667,37.97,0.13,21.44,-34.56,17017,240.41,241.91,150648.85+341306.7,spec-1385-53108-0233,226.7036,34.21856,0.08801956,-21.30517,76.51245,1.027535,-13.78501,0.00477087,618.6962,16.2492,41.53784,0.00477087,90.79868,23.00264,0.5222726,-14.24817,0.008217838,487.8608,6.552777,41.07468,0.008217838,30.76876,13.14987,0.8380744,-14.55731,0.02847457,255.2312,4.216897,40.76554,0.02847457,54.13579,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.685251,0.05808227,-15.38397,0.01476635,361.5906,17.32516,39.93888,0.01476635,4.353494,5.198479,0.1809693,-14.90558,0.01476234,360.1113,16.67309,40.41727,0.01476234,13.04424,3.131607,0.07016367,-15.17054,0.007523476,248.7553,4.677566,40.15231,0.007523476,13.55822,9.098647,0.1628636,-14.70131,0.007521939,243.2127,4.17936,40.62154,0.007521939,40.47009,2.320922,0.1128672,-15.30687,0.02058569,242.6236,4.159004,40.01598,0.02058569,9.869514,2.215301,0.1168799,-15.32544,0.02222145,245.9592,4.483318,39.99741,0.02222145,9.339171,43.28251,0.01353764,1.06664,5.495962,0.01316134,44.24912,0.01353764,0.613279,0.01888091,-999.0,149062267036572905,226.70359590232664,34.218563921485,0.0007218500250019,2.8255299184820615e-06,0.0010089100105687,2.9303300834726542e-06,10.669899940490724,0.0013642599806189,2.844929895218229e-06,0.0013992299791425,5.067190159024904e-06,0.0016000199830159,1.2661999789997935e-05,12,19,12,10,14,1.3201899528503418,1.3031799793243408,1.3116573925609198,0.1304541960191301,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,5.2280283242344545,True,resolved
64,barred,67,barred,z_0.10_masked/t229.0481+15.0771.r_ellipse.txt,229.0481,15.0771,0.1404345723102875,True,0.28,34.56593720075002,-69.05259666666666,31.38,0.15,17.72,-60.62,17259,242.61,240.97,151611.53+150437.4,spec-2766-54242-0072,229.0481,15.07706,0.08271035,-20.3926,177.7843,3.016554,-13.27359,0.004267059,1350.736,14.95797,41.98993,0.004267059,72.64671,56.40721,1.283548,-13.72518,0.007415345,1502.588,33.29588,41.53833,0.007415345,20.94072,9.08007,0.7600178,-14.60931,0.03328545,301.8239,12.42291,40.65421,0.03328545,21.47037,2.117915,0.2705729,-15.18842,0.05341326,236.2018,6.337905,40.0751,0.05341326,6.691659,6.459022,0.2661326,-14.66485,0.01743189,231.7661,5.526891,40.59866,0.01743189,22.15791,20.05247,0.8316049,-14.18658,0.01743144,231.0129,5.365498,41.07693,0.01743144,66.30644,3.724651,0.1601513,-14.93879,0.01875033,305.6656,11.43088,40.32472,0.01875033,9.918709,10.8676,0.4598384,-14.46953,0.01874415,301.4057,12.87182,40.79398,0.01874415,29.69662,1.823357,0.1569354,-15.25336,0.03712214,303.2969,12.11236,40.01015,0.03712214,4.73155,1.622239,0.1478954,-15.29784,0.03939272,301.1123,13.35862,39.96568,0.03939272,4.318578,43.2113,0.03120133,0.2721031,6.719094,0.02382412,44.17791,0.03120133,-0.6810618,0.03925699,-999.0,126092290479962973,229.0480310412098,15.077053811425383,0.000458794995211,1.233810053236084e-06,0.0007589919841848,1.8258399450132856e-06,6.660220146179199,0.0011891999747604,2.3007798972685123e-06,0.0013112899614498,4.167869974480709e-06,0.0015634200535714,1.0013899554905947e-05,17,22,13,15,12,1.067759990692139,1.0441900491714478,1.055909256131477,0.2917321367537434,1,True,ok,,8.09604,2.833614,5.667228,5.367154390485183,True,resolved
65,barred,68,barred,z_0.05_masked/t229.1436+20.9772.r_ellipse.txt,229.1436,20.9772,0.0037394760461512,True,0.35,43.22164079535905,34.81066666666667,31.38,0.25,10.0,-11.5,17270,241.66,243.08,151634.45+205837.9,spec-2156-54525-0504,229.1436,20.9772,0.0397765,-19.13696,85.63025,1.608806,-13.77842,0.004658874,808.7491,15.51143,40.8053,0.004658874,61.84895,25.98659,1.148083,-14.28887,0.01429567,745.7978,29.76998,40.29485,0.01429567,18.29925,4.320686,0.5905523,-15.12641,0.05666623,225.784,4.71499,39.45732,0.05666623,14.48802,0.4430193,0.2904654,-16.1086,0.2961763,252.335,4.146469,38.47512,0.2961763,1.192357,8.149342,0.08529017,-14.73876,0.004040788,247.5652,2.328554,39.84496,0.004040788,27.95245,25.68845,0.2753233,-14.26029,0.004041007,251.1536,2.587925,40.32344,0.004041007,82.2997,2.34611,0.06533105,-15.31346,0.01191091,231.9393,5.444032,39.27026,0.01191091,9.141687,6.817421,0.1879601,-14.8443,0.0119103,225.8881,4.841781,39.73943,0.0119103,27.66118,3.141601,0.1351778,-15.18903,0.01821907,229.4245,5.414703,39.3947,0.01821907,11.99124,2.521149,0.1316526,-15.27542,0.02220383,224.5967,4.658504,39.30831,0.02220383,10.06357,41.79989,0.1335084,0.613356,5.356082,0.06936547,42.7665,0.1335084,-0.7294618,0.1504529,-999.0,133172291435623258,229.14357668976433,20.97722594395004,0.000409803004004,1.7845000002125744e-06,0.0007786779897287,2.146749920939328e-06,7.836770057678223,0.0010315700201317,1.7350199641441575e-06,0.0012635700404644,4.8348902055295184e-06,0.0014800500357523,1.0402000043541191e-05,7,29,12,12,12,1.0567699670791626,1.0135799646377563,1.034949692430671,0.1219128634975987,1,True,ok,,8.09604,2.833614,5.667228,5.475848769702045,True,resolved
66,barred,69,barred,z_0.10_masked/t230.5398+45.1900.r_ellipse.txt,230.5398,45.19,0.1472530289911326,True,0.39,49.16437714710969,-13.2036335,55.6,0.32,12.1,35.48,17431,242.52,240.97,152209.55+451124.1,spec-1051-52468-0469,230.5398,45.19004,0.06582694,-21.32227,77.05948,1.994128,-13.74883,0.01007794,1426.467,29.35561,41.2994,0.01007794,34.12538,27.96205,1.077048,-14.208,0.01435788,1781.188,68.2626,40.84023,0.01435788,9.622219,11.83895,0.7758312,-14.59335,0.02803345,453.8002,10.9854,40.45488,0.02803345,21.81445,2.526033,0.3285478,-15.2934,0.05542985,399.7011,19.5663,39.75483,0.05542985,5.126174,3.259419,0.3130075,-15.12727,0.04180187,402.6659,19.50148,39.92096,0.04180187,7.244067,10.41534,1.007453,-14.64888,0.04180262,400.2928,19.78085,40.39935,0.04180262,21.76046,4.865577,0.1628756,-14.93558,0.01460644,452.7986,11.39572,40.11265,0.01460644,9.974366,14.34092,0.4706129,-14.46639,0.01460949,451.1814,11.8176,40.58184,0.01460949,29.44381,3.624845,0.1705148,-15.07612,0.01998841,451.1987,11.85256,39.97211,0.01998841,7.090729,2.878965,0.1667961,-15.17079,0.0246148,451.5068,11.62152,39.87744,0.0246148,5.674684,42.493,0.06047002,0.9042972,6.32233,0.04299483,43.45961,0.06047002,-1.002598,0.07419689,-999.0,162222305398438678,230.53981861870295,45.190029753168105,0.0011941799893975,3.207979943908867e-06,0.0018067499622702,3.0505900667776582e-06,13.57289981842041,0.0025140200741589,4.607719802152133e-06,0.0027304401155561,8.127260116452817e-06,0.0031982199288904,2.0971699996152893e-05,11,21,17,10,13,1.0764199495315552,1.0433399677276611,1.059750893090288,0.1170653037888425,2,True,ok,,14.344800000000001,5.0206800000000005,10.041360000000001,9.475207867689434,True,resolved
67,barred,70,barred,z_0.10_masked/t232.1350+28.9642.r_ellipse.txt,232.135,28.9642,0.0730625612168717,True,0.37,35.736038504431704,71.53623333333333,41.77,0.15,21.44,63.89,17611,240.69,241.41,152832.40+285751.2,spec-1652-53555-0279,232.135,28.96422,0.06333345,-20.68439,91.28011,1.083306,-13.421,0.004326192,1975.907,28.43805,41.59105,0.004326192,39.2617,17.93031,0.8135811,-14.13341,0.01815539,2123.066,140.1616,40.87863,0.01815539,7.880213,10.81372,0.3293268,-14.36165,0.01271188,274.2333,5.237342,40.6504,0.01271188,45.66597,2.725911,0.1716768,-14.99269,0.02571805,258.6901,8.090132,40.01936,0.02571805,13.01682,2.35085,0.1146453,-15.01013,0.02106458,263.2751,7.511778,40.00191,0.02106458,12.02427,7.416112,0.3633106,-14.5318,0.02106788,262.0396,7.132571,40.48025,0.02106788,36.07826,1.857933,0.0550694,-15.10513,0.01296697,267.5317,5.678806,39.90692,0.01296697,8.488586,5.630614,0.16847,-14.63601,0.01297149,266.761,5.525457,40.37604,0.01297149,24.91568,1.741672,0.1028524,-15.14861,0.02526335,263.602,5.421862,39.86344,0.02526335,7.564322,1.638215,0.09494473,-15.17647,0.02483529,270.726,5.199116,39.83558,0.02483529,6.932323,42.93255,0.03253081,0.7527122,6.725689,0.05918199,43.89916,0.03253081,-0.966409,0.06753341,-999.0,142752321350307666,232.13504425489865,28.964227696200084,0.0009108529775403,2.2438000542024383e-06,0.0016829799860715,3.338670012453804e-06,11.59340000152588,0.002379149897024,3.534880079314462e-06,0.0028140200302004,6.962990028114291e-06,0.0033787700813263,1.2900200090371072e-05,11,19,8,14,15,1.004649996757507,0.9366430044174194,0.9700507158653624,0.1713799232480734,1,True,ok,,10.776660000000001,3.771831,7.543662,7.776564541030676,True,resolved
68,barred,71,barred,z_0.10_masked/t233.4196+18.5183.r_ellipse.txt,233.4196,18.5183,0.0692831665215594,True,0.43,25.28077993344026,18.601235,37.97,0.09,13.31,63.45,17751,241.86,241.22,153340.69+183105.9,spec-2164-53886-0135,233.4196,18.51832,0.09151086,-20.94664,132.1492,1.377328,-13.48184,0.003604203,1671.786,17.474,41.87823,0.003604203,47.79885,36.64626,0.8548574,-14.05497,0.009047417,2062.634,66.11742,41.3051,0.009047417,11.9937,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.122661,0.2468035,-15.61522,0.0951724,271.2361,34.60653,39.74485,0.0951724,3.637319,0.4689879,0.08179655,-15.94453,0.07604887,269.98,35.08482,39.41555,0.07604887,1.667235,1.484802,0.2604681,-15.46615,0.07605836,270.5354,35.16322,39.89393,0.07605836,4.957228,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.3647129,0.0900623,-16.01776,0.1017609,68.96649,0.0,39.34232,0.1017609,4.898551,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.88996,0.04790821,0.6644548,6.712333,0.03521337,43.85657,0.04790821,-0.9956395,0.05945736,-999.0,130222334195752511,233.41956530451353,18.51829057419251,0.000531725003384,2.610199999253382e-06,0.0010118499631062,2.0396500985953026e-06,9.447380065917969,0.0015115400310605,2.6291199901606888e-06,0.0019729300402104,6.150659828563221e-06,0.0023354100994765,1.230850011779694e-05,8,19,13,13,10,1.045259952545166,0.9959049820899964,1.0202840753039737,0.123201670561361,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,6.7210516815691514,True,resolved
69,barred,72,barred,z_0.05_masked/t239.7901+35.0299.r_ellipse.txt,239.7901,35.0299,0.142597116819391,True,0.66,15.0,59.86055166666666,81.4,0.66,67.28,59.51,18407,244.18,240.8,155909.62+350147.4,spec-1417-53141-0078,239.7901,35.02986,0.03102375,-20.90197,212.2999,3.8801,-12.44458,0.004658363,699.267,16.80459,41.91383,0.004658363,80.86625,43.86343,0.7284752,-13.01738,0.006520038,1066.225,37.07185,41.34103,0.006520038,33.85598,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.041144,0.658285,-13.75629,0.03519465,323.4024,12.70273,40.60213,0.03519465,29.61746,1.593397,0.1095993,-14.46781,0.02965739,321.3517,13.10506,39.8906,0.02965739,5.705335,4.901908,0.3366761,-13.9894,0.02965571,320.8969,13.36812,40.36901,0.02965571,17.07796,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.926743,0.4085246,-14.44359,0.0970277,69.10942,0.0,39.91482,0.0970277,11.49984,0.4385945,0.3928845,-14.91608,0.2381857,69.10942,0.0,39.44233,0.2381857,2.497941,0.0001483984,0.0001483984,-14.98458,3.627554,69.10942,0.0,39.37383,3.627554,0.0008362186,43.33791,0.01110959,1.189006,6.15717,0.03061119,44.30452,0.01110959,0.007471715,0.03256482,-0.01797863,150032397898586488,239.7900958146644,35.02987498896186,0.0027023099828511,2.9744298899458954e-06,0.0085453996434807,5.454910024127457e-06,19.069700241088867,0.0114454003050923,6.869349817861803e-06,0.0135514996945858,1.4345299859996883e-05,0.0112862000241875,2.0533099814201705e-05,9,19,12,15,14,0.9882439970970154,0.9578830003738404,0.9729450781214352,0.0908811103005261,1,True,ok,,21.0012,7.35042,14.70084,15.109629855350539,True,resolved
