objID,ra,dec
108340014190627158,1.41905269,0.28895013
108340014193629295,1.4193703,0.29071812
108340014204771640,1.42046884,0.28435197
108340014205645401,1.42061963,0.287465
108340014207005850,1.42070037,0.28784754
108340014209026488,1.42095778,0.28837116
108340014209307405,1.42092612,0.28915389
108340014212914169,1.42135884,0.28642877
108340014216375152,1.42176786,0.28736236
108340014217223833,1.42171883,0.28617789
108340014219342398,1.4220131737246877,0.28493939080948505
108340014219384892,1.42193102,0.28706781
108340014221593432,1.4222341,0.28581303
108340014223414464,1.4224209324340233,0.28671666344433727
108340014230964403,1.42309256,0.286654
108340014233423042,1.42341457,0.28548557
108340014237182198,1.42378104,0.28478032
108340014241052075,1.42416829,0.28467811
108340014249208780,1.42498153,0.29028116
108340014268828207,1.42688492,0.2898149
108340014269579319,1.42695864,0.29075291
108340014269687317,1.4269718,0.28907046
108340014270950995,1.42709519,0.28380391
108340014272065940,1.42720951,0.28792311
108340014273615138,1.42736355,0.28725778
108340014274404402,1.42751097,0.28661008
108340014276293356,1.42763228,0.28576906
108340014276422338,1.42775315,0.28483684
108340014279190691,1.42792234,0.2835499
108340014282121053,1.42813468,0.28386185
108340014284723645,1.42847924,0.28600694
108340014290032610,1.42899829,0.28514744
108340014300376651,1.43010176,0.28849339
108340014303326789,1.43040589,0.28862375
108340014303328848,1.43039573,0.29032263
108340014303516158,1.43035116,0.28810456
108340014304095135,1.43046905,0.28723094
108340014306316038,1.43070389,0.28799188
108340014308945305,1.43096675,0.28738038
108340014311526781,1.4311385,0.2886171
108340014314815599,1.43147288,0.28764541
108340014314974957,1.43156299,0.28708447
108340014328889759,1.43295206,0.29109307
108340014335568673,1.43356909,0.29020489
108340014339126534,1.43390359,0.288424
108340014339374855,1.43400489,0.28698929
108380013889466666,1.38894385,0.32186723
108380013892074641,1.3892045,0.32017987
108380013895602446,1.38955768,0.3183507
108380013896955434,1.3896831,0.32085502
108380013900398991,1.39010182,0.32377747
108380013900748643,1.39014147,0.3234867
108380013913404900,1.39132627,0.32041069
108400013855562901,1.38561722,0.33538033
108400013856837594,1.38567812,0.33930517
108400013860105299,1.38600553,0.33739317
108400013862354046,1.38623556,0.33634236
108400013863872932,1.38638318,0.33542052
108400013864205179,1.3864915,0.33727474
108400013866462061,1.38670672,0.33468029
108400013867138797,1.38671148,0.34030894
108400013867140852,1.38671074,0.33368733
108400013869929884,1.3870174630304068,0.34124792350181327
108400013871852986,1.38720065,0.33546912
108400013872017561,1.3872429,0.33927696
108400013879379842,1.3879362,0.34117072
108400013880674171,1.38806606,0.33645818
108400013889345157,1.38892637,0.33727634
108400013916954328,1.39169006,0.33658164
108400013933189976,1.39337608,0.34127436
108400013940751340,1.39407566,0.3340914
108400013951990192,1.395199,0.33313383
108400013952066443,1.39527808,0.33831772
108400013956260130,1.39569834,0.3330515
108400013956446876,1.39570826,0.33867117
108400013960835096,1.39615498,0.33719561
108400013961628647,1.39618729,0.34017559
108400013977675665,1.39783645,0.33767959
108400013977986733,1.39780068,0.33857501
108400013979121928,1.39792681,0.33458361
108400013981041302,1.3980973,0.33406303
108400013983369093,1.39833581,0.34056197
108400013983991475,1.39839527,0.33420335
108400013987251693,1.3988823,0.33435164
108400013989111239,1.39885295,0.334012
108400013990980231,1.39897084,0.33316544
108400013993263670,1.39939171,0.33600302
108400013998225517,1.3998681,0.33755221
108400013998893075,1.39988639,0.33554172
108400013999142047,1.40000581,0.33464639
108400014004979556,1.40050516,0.34093382
108400014008698858,1.40092901,0.34033521
108400014009526402,1.40095974,0.33830584
108400014009598432,1.40096171,0.33998729
108400014011336036,1.40111209,0.33801178
108400014011897889,1.4011826,0.33954468
108400014014134648,1.40141384,0.3368488
108400014015340607,1.40160768,0.33344905
108400014015893795,1.40157462,0.33613104
108400014016578004,1.40165005,0.33963546
108400014017037051,1.40170322,0.33885196
